,Trinary_Score,Vader_Score,text,elite,retweet_count,media,gender,dw_extr,dwextr_rs,dw_score,race,age,followers
176,-1,-0.296,The Atlanta Passport Agency will host a #PassportDay on Sept. 10 &amp; no appointments are required for assistance. https://t.co/w47g1t7VK',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
177,1,0.5093,Calling all high schoolers: Do you have an interest in STEM? Register for the #CongressionalAppChallenge today! https://t.co/AoYOiPhjON',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
178,1,0.4215,Join my staff next Tues in #CLT for Community Office Hours. Invite me to your neighborhood: https://t.co/MWNAiku19e https://t.co/qPREG8oRnA',Adams,0,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
179,1,0.5719,It was my pleasure to meet with @Ywcahighpoint this morning in my GSO office to discuss youth advocacy day. https://t.co/oTKsc64Fx1',Adams,1,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
180,1,0.6996,#NCBizSummit registration is free and open to the public! Join me at the DC summit on Sept. 12-13. https://t.co/pcy3LcdT5z',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
181,1,0.8805,"'I'm looking forward to my visit to @wfiq today to view, first hand, some of the creative ideas creating business growth in NC!""",Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
182,1,0.7096,It was my pleasure to join Mayor @NewellClark at @bullcitycidery this morning.  https://t.co/Xg1fDmbTR7',Adams,5,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
183,1,0.5562,"'You're Invited to the #NCBizSummit in DC September 12-13. Registration is free! Sign up here: https://t.co/UQ1mOydUiz""",Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
184,1,0.7901,Tmrw I will be in #WinstonSalem to visit the @wfiq to learn about innovative ideas creating business growth in NC! https://t.co/9gUZ16OzPa',Adams,0,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
185,0,0.0,"Tomorrow, August 17, from 7-8 PM @DeptVetAffairs will host Vet Center video tour and Facebook Chat on their Facebook page. #VA'",Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
186,-1,-0.1027,Disappointed. We must #RestoreTheVRA &amp; I support bipartisan legislation to do so. https://t.co/36SeUbGWKs',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
187,0,0.0,"'I'm traveling #NC12 this week. Tomorrow I'll be in #Lexington. https://t.co/ZJaOO34Cr7""",Adams,2,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
188,1,0.5983,I want to visit your neighborhood soon. Invite me! My staff is here to help. #communityofficehours https://t.co/MWNAiku19e',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
189,0,0.0,"'I'm looking forward to my visit to #Lexington tomorrow to tour @bullcitycidery with Mayor @NewellClark!""",Adams,4,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
190,1,0.8807,"Barbara Carter, Constituent Services Director in my office, was honored with the HPHA Pillars of Fame award. https://t.co/3XlPtdjfmL'",Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
191,1,0.6124,Do you know a gifted high school student with a talent for STEM? Share the #CongressionalAppChallenge W/ them today. https://t.co/AoYOiOZIXf',Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
192,1,0.7177,"Glad to help! Visit my website at https://t.co/5QRHS8fCw0 for information on tours in Washington, D.C. https://t.co/ReKT59IaFC'",Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
193,1,0.3182,"'#SocialSecurity isn't just for seniors - it's also life &amp; disability insurance that protects millions of children #SocSec81""",Adams,2,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
194,0,0.0,"'81 years ago, FDR signed the #SocialSecurity act &amp; urged future generations to keep expanding the program's protections.""",Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
195,1,0.6124,"In NC #SocialSecurity protects nearly 2 million people through support for retired workers, the disabled, widowers, &amp; children. #SocSec81'",Adams,8,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
196,-1,-0.5562,"'#SocialSecurity keeps over 21 million Americans out of poverty! It's time to #ExpandSocialSecurity""",Adams,9,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
197,1,0.7424,"'Happy 81st Birthday @SocialSecurity! Let's keep the promise for all generations to come. #SocialSecurity https://t.co/WLajPKHPJQ""",Adams,2,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
198,1,0.4215,#TodayInHistory: 8th Anniversary of the Higher Education Opportunity Act that provides resources for colleges and financial aid for students',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
199,1,0.7473,"'.@Panthers are back! We're ready for the season to begin so we can cheer you onto victory. #KeepPounding https://t.co/gc5audSb8Z""",Adams,1,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
200,1,0.7473,"'.@Panthers are back! We're ready for the season to begin so we can cheer you onto victory. #KeepPounding https://t.co/pqaVxxpdAG""",Adams,0,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
201,0,0.0,81 days left in the @CongressionalAC! Have you signed up yet? #CongressionalAppChallenge  https://t.co/AoYOiPhjON',Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
202,1,0.6239,.@simone_manuel Is the 1st Afro-American woman to win an individual swimming GOLD! #TeamUSA  https://t.co/0WsvtUtq2q',Adams,2,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
203,0,0.0,2016 #NCBizSummt focuses on economic development through small business. REGISTER: https://t.co/pcy3LcdT5z',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
204,1,0.6696,.@WK_Kellogg_Fdn awarded my alma mater @ncatsuaggies with $1.5 M grant to set up new professorship in agriculture! https://t.co/haEH2kEbsM',Adams,2,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
205,0,0.0,"'It's that time again! The 3rd Annual #CongressionalAppChallenge is here! @CongressionalAC  Sign up here: https://t.co/AoYOiPhjON""",Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
206,0,0.0,SAVE-the-DATE for the 20th annual #NCBizSummit in DC is Sept. 12th &amp; 13th &amp; registration is open. Register today: https://t.co/pcy3LcdT5z',Adams,2,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
207,1,0.7783,#Todayinhistory: 23 years ago today Justice Ruth Bader Ginsburg was sworn in as the 2nd female associate justice of SCOTUS in history.',Adams,9,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
208,1,0.296,Calling all small business owners: Join the 20th annual #NCBizSummit next month in DC. Learn more here: https://t.co/UQ1mOydUiz',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
209,0,0.0,Attention high school students: 3rd #CongressionalAppChallenge is here! @CongressionalAC  Sign up here: https://t.co/AoYOiPhjON',Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
210,-1,-0.5413,"\xe2\x80\x9cOf all of the forms of inequality, injustice in health care is the most shocking and the most inhumane\xe2\x80\x9d. --MLK  #nationalhealthcenterweek'",Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
211,1,0.8625,"Proud to celebrate #NationalHealthCenterWeek with United Health Center of the Commons, serving the #WinstonSalem community, this morning.'",Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
212,0,0.0,"'We're gearing up for the 20th annual #NCBIZSUMMIT in DC next month. To learn more and register check out my website https://t.co/UQ1mOydUiz""",Adams,2,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
213,1,0.6114,.@RyanLochte Another #CLT swimmer won gold last night in #Rio2016! #TeamUSA https://t.co/sju51g34YF',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
214,1,0.636,Congratulations @MichaelPhelps on your 20th #GOLDMEDAL Win!',Adams,3,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
215,0,0.0,@HarrisTeeter is #hiring 600 new employees in #CLT. Visit https://t.co/DV2fjOY63y to apply today.  https://t.co/jQKBtjZIel',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
216,1,0.7184,@RandmlyRasheeda My office is happy to assist you. Please sign up here: https://t.co/YMdXDqAOIw',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
217,0,0.0,Second Harvest is feeding hungry kids in the Triad through Aug 18th. Find a location here. https://t.co/f2breFVU8Q',Adams,1,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
218,1,0.5719,On the 7th anniversary of the America COMPETES Act we continue to celebrate ground breaking research in #math &amp; #science nationwide.',Adams,3,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
219,0,0.0,.@CMSnutrition is offering #summermeals to children in need through Aug. 12th! Visit any location listed below. https://t.co/WE4zh65NU5',Adams,2,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
220,1,0.8932,"'.@Kathleenbaker2 &amp;  @Katie_Meili Congratulations on your medal winning swims last night! Y'all represent @SwimMacElite &amp; Charlotte Well.""",Adams,4,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
221,1,0.5106,ICYMI: I hosted a forum to build trust between police and communities in 12th District last week. #Safer12th https://t.co/FA7PWiTNeR',Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
222,-1,-0.0516,I will continue fighting to strengthen #SummerMeals 4 those in need b/c hungry kids cant wait on partisan politics https://t.co/Tnr6buyWod',Adams,8,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
223,0,0.0,.@CMSnutrition is offering #summermeals to children in need through Aug. 12th! Visit any location listed below. https://t.co/BwjR7wBFBt',Adams,2,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
224,0,0.0,"Today I visited @CMSnutrition #summermeals sites at Allenbrook, Arbor Glen, &amp; Barringer Elementaries.  https://t.co/kaB2AvfW8Y'",Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
225,1,0.886,"#todayinhistory: Justice Sonia Sotomayor, 1st Hispanic Supreme Court Justice, assumed her role on the #SCOTUS in 2009.'",Adams,3,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
226,-1,-0.4404,".@USDOL released the July 2016 Jobs Report. 255,000 jobs have been added to the economy &amp; unemployment is down.  https://t.co/Fb4xwlGNId'",Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
227,1,0.4588,I look forward to not just talking about strategic solutions but working with everyone in CLT to implement them as well. #Safer12th',Adams,3,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
228,1,0.3612,"'Thank you to everyone who joined us for the #Safer12th discussion. Couldn't make it? Stay tuned for the next one. https://t.co/eSlCLZYbwC""",Adams,1,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
229,0,0.0,"'On Monday Aug. 8 I'll be visiting Summer Food Program sites at: Allenbrook, Arbor and Barringer Elementary Schools. https://t.co/s4FPw3o9K1""",Adams,1,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
230,0,0.0,#DYK Under Summer Food Service Program over 30 local Charlotte Mecklenburg Schools provide breakfast &amp; lunch to feed hungry children.',Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
231,0,0.0,A #Safer12 @JCSUniversity Charlotte - happening now! @CMPD https://t.co/XubVJqUBKi',Adams,2,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
232,0,0.0,Make your voices hear. See you tonight at 6:30 PM for the #Safer12th community discussion. https://t.co/6oNxg4ea7s',Adams,0,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
233,1,0.3818,My offices are still accepting intern applications. Apply here today: https://t.co/KU0gDveYbx',Adams,2,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
234,1,0.3595,"Today is the day! Join me, @CMPD, @alaustinclt, &amp; @CharlotteNAACP1 at the #Safer12th discussion tonight at 6:30 PM. https://t.co/nkiXXLDK4X'",Adams,0,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
235,1,0.7712,Retweet to wish @POTUS a Happy 55th Birthday! https://t.co/udyulaHOxy',Adams,28,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
236,0,0.0,Make your voice heard. Speak out tomorrow at the #Safer12th discussion with @CMPD @CharlotteNAACP1 @alaustinclt. https://t.co/x9APQRbBW0',Adams,1,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
237,1,0.34,Irwin Avenue Elementary students shared a few pointers on my ball game. #NationalNightOut https://t.co/YhH3v3h1HX',Adams,1,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
238,1,0.6588,"I had a great time at #NationalNightOut with @CMPD officers, students &amp; teachers from Irwin Avenue Elementary! https://t.co/gsItRCcjie'",Adams,3,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
239,1,0.296,"Tomorrow, Aug. 4th is the #Safer12th discussion at 6:30 PM. Will you be able to join us? https://t.co/OhqGhe7n3N'",Adams,2,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
240,1,0.3595,.@alaustinclt @CharlotteNAACP1 @CMPD are participating in #Safer12th discussion on Thursday at 6:30PM. Join us! https://t.co/hHzFS0pTaZ',Adams,1,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
241,1,0.5106,.@CMPD The CLT community appreciates your service this week at @Urban_Ministry and every day. #BackTheBlue https://t.co/ggUNG1HMtx',Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
242,1,0.296,"Join me Thursday, Aug. 4 at  6:30PM for a #Safer12th Community Forum to discuss #gunviolence and #CommunityPolicing. https://t.co/0JJRIyj7dT'",Adams,1,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
243,0,0.0,.@2ndHarvestTO is feeding hungry kids before the school year resumes at the end of the month. Find a location here: https://t.co/QpjVwI7uiv',Adams,2,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
244,1,0.1531,Invite me to host mobile office hours in your neighborhood. Email me at nc12scheduler@mail.house.gov.',Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
245,1,0.296,Join us tomorrow in CLT at the Tuesday Morning Breakfast Forum for assistance from my staff. https://t.co/edY771XEGH',Adams,0,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
246,1,0.25,"ICYMI: Charlotte teen, Pedro Salmeron, granted a stay of removal by Board of Immigration Repeals. Read more here: https://t.co/5CwFR7CwVD'",Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
247,0,0.0,"'It's back to school month and @2ndHarvestTO has locations to feed hungry kids this summer through August 12th. https://t.co/0ob8pGKjdg""",Adams,1,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
248,1,0.3818,"My offices are accepting applications for Fall interns in Greensboro, Charlotte, and DC. Apply today: https://t.co/KU0gDveYbx'",Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
249,1,0.3818,My offices are accepting applications for Fall interns now. Apply here today: https://t.co/UXhgsOwMd6',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
250,0,0.0,"'I'll come to you! Sign up to host mobile office hours in your neighborhood. Email me: nc12scheduler@mail.house.gov https://t.co/0gjoz0uDco""",Adams,1,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
251,0,0.0,"'#ICYMI Congress may be in recess, but I'm not. Last week, I hosted community forums throughout the district. https://t.co/agmaBrB2bS""",Adams,3,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
252,0,0.0,Each month we provide satellite office hours throughout the 12th District. Visit my team here: https://t.co/ZCVk1tiPIK',Adams,2,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
253,0,0.0,I believe women should make #equalpay for equal work. #IAmAFeminist',Adams,5,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
254,0,0.0,Looking for an internship for the Fall? Apply here: https://t.co/KU0gDveYbx',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
255,0,0.0,"'I'll come to you! Sign up to host mobile office hours in your neighborhood. Email me: nc12scheduler@mail.house.gov https://t.co/k3wORsQJrf""",Adams,0,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
256,1,0.5994,"Congratulations to Vera McRae, new Executive Director of Communities in Schools of Davidson County. #LexingtonNC https://t.co/q0UbaCw4CQ'",Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
257,1,0.4019,#TodayInHistory President Bush signed the #VRA Reauthorization in 2006 with bipartisan support from Congress. We must #RestoreTheVRA today.',Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
258,0,0.0,Each month we provide satellite office hours throughout the 12th District. Visit any of the locations. https://t.co/OB5MvQCYwH',Adams,0,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
259,-1,-0.3595,We are here to serve you! Stop by one of the locations below to speak to a member of my staff for assistance. https://t.co/20Y83HaL8w',Adams,3,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
260,0,0.0,.@2ndharvest has multiple locations open through August 12th in #Charlotte to feed hungry kids this summer. https://t.co/6AsRYF4EbY',Adams,5,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
261,1,0.3612,#TodayInHistory: 68 yrs ago the @ArmedForces were integrated. Thank you to our service members for their service to our nation. #ArmedForces',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
262,1,0.3595,We are coming to you! Join my team on Tuesdays for assistance with federal agencies. #ConstituentServices https://t.co/rQfseSugH',Adams,0,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
263,0,0.0,#FoodDeserts plague our communities &amp; @2ndharvest feeds children in need. Learn where in the Triad here: https://t.co/yBdZvDmpf8',Adams,0,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
264,-1,-0.4767,".@2ndharvest serves 19 counties in NC and over 170,000 children living there are at risk of hunger. https://t.co/sByHSVKnh8'",Adams,0,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
265,1,0.802,The Earline Parmon fan club is working to post a street sign named after my late friend. I support this. https://t.co/oiW6f9CjOg',Adams,0,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
266,1,0.6249,Technology is the great equalizer. Seniors can learn computer skills on Mon. &amp; Wed. at the Lexington Senior Center. https://t.co/jc7Zzlq1C',Adams,2,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
267,1,0.8439,".@LSCtweets, happy 42nd birthday! We appreciate you giving a voice to those who can\xe2\x80\x99t afford to have one.'",Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
268,0,0.0,"'.@JDSupra reports that my HBCU Capital Financing Bill is 'Renovating the Past, Constructing the Future.' Learn more: https://t.co/FmOHoxE32h""",Adams,1,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
269,0,0.0,"See this review of CBC in the @newsobserver where we discuss Black lawmakers, new civil rights movement and more: https://t.co/492QafzhuV'",Adams,5,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
270,0,0.0,Visit these @2ndHarvest locations this summer for food service in the Charlotte area: https://t.co/SAVbx1h3JE',Adams,3,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
271,1,0.1007,Mobile office hours are designated to address the issues that matter most to you. I look forward to serving you! https://t.co/NFHwhB8cZS',Adams,5,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
272,-1,0.0,"'.@2ndharvest serves 19 counties in NC. Over 170,000 children living there are at risk of hunger. I'm proud to partner w/ them to end hunger.""",Adams,2,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
273,1,0.7003,"'I'm proud to support @2ndharvest &amp; the Summer Food Service Program. See their locations for food service in the 12th https://t.co/xrKgOZpz4y""",Adams,1,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
274,0,0.0,"'#ICYMI I'm hosting Mobile Office Hours tomorrow, July 23 starting at noon located @GoodwillSP in Charlotte, NC. https://t.co/T8UE0k6an9""",Adams,2,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
275,1,0.3612,".@CityofWS , @cityofwspolice, Rev. Carlisle and Brother Muhammad Thank you for participating in #Safer12th https://t.co/kqW4P6Nj9K'",Adams,3,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
276,1,0.5696,"'Last night's #safer12th forum was a productive kickstart to community action! I'm proud of my District! https://t.co/EYsr0cZNjc""",Adams,3,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
277,0,0.0,"TUNE IN: to your @WRAL radio stations: 99.3FM, 96.5FM and 620AM to hear @RepAdams on #HB2 economic impact on District 12 and North Carolina.'",Adams,6,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
278,1,0.4926,We hope you are heading over to the #Safer12th community forum starting NOW! https://t.co/MHUGeg2LKQ',Adams,1,0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
279,1,0.2023,#HB2 has had unprecedented effects on our state and local economies including substantial job and revenue losses.',Adams,5,-0.5,-0.5,0.462,0.462,-0.462,-0.5,71,8386.0
